Date,Index,Open,High,Low,Close,Adj Close,Volume,Market Closed,Adj Close Moving Average 10,Adj Close Moving Average 21
2019-08-11,NYA,12793.24023,12811.4502,12689.66992,12748.41992,12748.41992,3350640000.0,True,12735.101856,12960.298456190476
2019-08-12,NYA,12688.78027,12688.78027,12556.96973,12586.24023,12586.24023,2851630000.0,False,12709.774902,12935.36848952381
2019-08-13,NYA,12589.76953,12789.08008,12552.30957,12724.36035,12724.36035,3853600000.0,False,12698.25996,12912.837099999999
2019-08-14,NYA,12641.29004,12641.29004,12367.38965,12368.04981,12368.04981,4312530000.0,False,12651.113964,12871.557105714286
2019-08-15,NYA,12386.25,12441.50977,12325.92969,12409.54004,12409.54004,4038000000.0,False,12642.337011,12835.378534285715
2019-08-16,NYA,12442.23047,12597.69043,12442.23047,12580.41016,12580.41016,3498150000.0,False,12637.564062000001,12804.18378
2019-08-17,NYA,12442.23047,12597.69043,12442.23047,12580.41016,12580.41016,3498150000.0,True,12632.309082,12772.989025714287
2019-08-18,NYA,12442.23047,12597.69043,12442.23047,12580.41016,12580.41016,3498150000.0,True,12607.468067,12741.794271428571
2019-08-19,NYA,12687.83008,12718.48047,12668.80957,12687.91016,12687.91016,3212880000.0,False,12601.417091,12716.332357619047
2019-08-20,NYA,12687.91016,12687.91016,12597.80957,12599.41016,12599.41016,3066300000.0,False,12586.516115,12688.34189095238
2019-08-21,NYA,12691.75977,12712.71973,12677.33008,12697.00977,12697.00977,3011190000.0,False,12581.375100000001,12670.742374761903
2019-08-22,NYA,12724.20996,12750.26953,12631.86035,12688.45996,12688.45996,2890880000.0,False,12591.597073,12659.677596190475
2019-08-23,NYA,12643.94043,12710.65039,12370.07031,12416.4502,12416.4502,3937300000.0,False,12560.806058,12639.531902380953
2019-08-24,NYA,12643.94043,12710.65039,12370.07031,12416.4502,12416.4502,3937300000.0,True,12565.646097,12619.38620857143
2019-08-25,NYA,12643.94043,12710.65039,12370.07031,12416.4502,12416.4502,3937300000.0,True,12566.337113,12599.240514761905
2019-08-26,NYA,12430.73047,12528.98047,12430.73047,12519.62012,12519.62012,2857600000.0,False,12560.258108999999,12600.30292190476
2019-08-27,NYA,12562.04004,12601.15039,12450.88965,12474.04981,12474.04981,3533630000.0,False,12549.622073999999,12592.965310476191
2019-08-28,NYA,12467.37012,12570.99023,12426.05957,12559.23047,12559.23047,3097420000.0,False,12547.504105,12589.454382380953
2019-08-29,NYA,12657.21973,12722.28027,12635.99023,12704.03027,12704.03027,3176190000.0,False,12549.116116,12583.511999523811
2019-08-30,NYA,12740.16016,12785.40039,12687.12012,12736.87988,12736.87988,3008450000.0,False,12562.863088,12582.962473809523
2019-08-31,NYA,12740.16016,12785.40039,12687.12012,12736.87988,12736.87988,3008450000.0,True,12566.850099,12582.412948095236
2019-09-01,NYA,12740.16016,12785.40039,12687.12012,12736.87988,12736.87988,3008450000.0,True,12571.692091,12581.863422380951
2019-09-02,NYA,12740.16016,12785.40039,12687.12012,12736.87988,12736.87988,3008450000.0,True,12603.735058999999,12589.03673904762
2019-09-03,NYA,12720.19043,12720.19043,12600.70996,12663.40039,12663.40039,3426790000.0,False,12628.430078000001,12586.133883809523
2019-09-04,NYA,12757.25,12797.0,12746.25977,12796.32031,12796.32031,3163260000.0,False,12666.417088999999,12606.527717142857
2019-09-05,NYA,12796.32031,12963.57031,12796.32031,12917.75977,12917.75977,3890700000.0,False,12706.231054,12630.728656666666
2019-09-06,NYA,12933.50977,12960.59961,12915.92969,12933.37988,12933.37988,3208280000.0,False,12752.164061,12647.536738571429
2019-09-07,NYA,12933.50977,12960.59961,12915.92969,12933.37988,12933.37988,3208280000.0,True,12789.579002,12664.34482047619
2019-09-08,NYA,12933.50977,12960.59961,12915.92969,12933.37988,12933.37988,3208280000.0,True,12812.513963,12681.15290238095
2019-09-09,NYA,12975.01953,12975.01953,12925.41016,12960.71973,12960.71973,4002890000.0,False,12834.897948000002,12694.143834285715
2019-09-10,NYA,12954.29004,12993.96973,12900.80957,12993.95996,12993.95996,4390770000.0,False,12860.605956000001,12712.931919999999
2019-09-11,NYA,13008.33008,13082.41016,12981.42969,13082.41016,13082.41016,3927550000.0,False,12895.158984,12731.284319523811
2019-09-12,NYA,13096.23047,13150.87012,13061.74023,13116.04981,13116.04981,3791860000.0,False,12933.075977,12751.645740952381
